City_ID,City,Country,Date,lat,lng,Humidity,Wind Speed,Max Temp,Cloudiness
1526,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1527,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1528,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1529,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1530,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1531,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1532,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1533,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1534,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1535,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1536,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1537,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1538,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1539,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1540,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1541,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1542,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1543,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1544,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1545,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1546,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1547,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1548,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1549,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1550,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1551,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1552,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1553,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1554,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1555,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1556,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1557,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1558,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1559,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1560,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1561,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1562,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1563,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1564,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1565,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1566,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1567,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1568,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1569,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1570,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1571,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1572,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1573,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1574,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1575,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1576,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1577,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1578,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1579,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1580,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1581,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1582,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1583,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1584,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1585,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1586,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1587,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1588,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1589,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1590,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1591,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1592,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1593,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1594,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1595,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1596,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1597,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1598,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1599,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1600,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1601,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1602,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1603,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1604,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1605,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1606,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1607,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1608,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1609,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1610,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1611,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1612,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1613,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1614,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1615,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1616,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1617,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1618,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1619,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1620,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1621,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1622,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1623,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1624,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1625,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1626,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1627,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1628,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1629,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1630,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1631,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1632,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1633,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1634,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1635,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1636,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1637,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1638,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1639,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1640,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1641,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1642,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1643,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1644,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1645,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1646,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1647,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1648,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1649,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1650,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1651,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1652,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1653,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1654,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1655,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1656,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1657,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1658,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1659,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1660,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1661,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1662,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1663,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1664,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1665,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1666,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1667,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1668,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1669,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1670,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1671,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1672,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1673,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1674,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1675,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1676,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1677,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1678,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1679,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1680,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1681,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1682,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1683,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1684,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1685,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1686,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1687,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1688,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1689,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1690,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1691,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1692,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1693,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1694,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1695,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1696,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1697,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1698,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1699,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1700,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1701,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1702,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1703,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1704,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1705,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1706,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1707,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1708,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1709,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1710,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1711,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1712,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1713,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1714,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1715,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1716,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1717,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1718,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1719,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1720,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1721,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1722,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1723,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1724,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1725,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1726,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1727,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1728,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1729,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1730,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1731,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1732,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1733,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1734,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1735,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1736,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1737,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1738,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1739,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1740,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1741,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1742,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1743,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1744,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1745,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1746,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1747,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1748,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1749,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1750,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1751,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1752,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1753,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1754,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1755,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1756,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1757,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1758,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1759,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1760,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1761,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1762,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1763,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1764,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1765,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1766,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1767,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1768,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1769,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1770,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1771,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1772,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1773,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1774,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1775,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1776,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1777,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1778,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1779,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1780,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1781,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1782,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1783,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1784,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1785,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1786,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1787,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1788,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1789,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1790,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1791,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1792,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1793,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1794,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1795,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1796,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1797,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1798,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1799,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1800,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1801,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1802,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1803,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1804,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1805,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1806,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1807,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1808,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1809,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1810,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1811,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1812,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1813,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1814,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1815,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1816,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1817,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1818,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1819,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1820,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1821,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1822,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1823,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1824,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1825,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1826,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1827,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1828,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1829,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1830,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1831,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1832,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1833,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1834,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1835,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1836,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1837,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1838,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1839,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1840,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1841,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1842,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1843,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1844,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1845,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1846,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1847,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1848,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1849,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1850,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1851,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1852,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1853,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1854,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1855,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1856,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
1857,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
